filename;project;experiment;version;datetime;id;success;procedure;trial_type;trial_index;time_elapsed;internal_node_id;view_history;rt;trialid;stimulus;button_pressed;response;question_order;input
999_CRT7_original_2025-06-05T223136_14.csv;999;CRT7;original;2025-06-05T223136;14;;CRT7;survey-multi-choice;12;12509;0.0-13.0-0.0;"";1313.9000000059605;CRT7_07;"{""""Q0"""":""""<div class='justified'>7. Simón decide invertir $8000000 en el mercado de acciones un día a inicios de 2008. Seis meses después de haber invertido, el 17 de julio, las acciones que había comprado bajaron 50%. Afortunadamente para Simón, desde el 17 de julio hasta el 17 de octubre, las acciones que compró subieron 75%. En este punto, Simón ha:</div>""""}";;"{""""Q0"""":""""Ha ganado dinero""""}";[0];999_CRT7_original_2025-06-05T223136_14.csv
999_CRT7_original_2025-06-05T223136_15.csv;999;CRT7;original;2025-06-05T223136;15;;CRT7;instructions;5;3604;0.0-6.0-0.0;"[{""""page_index"""":0,""""viewing_time"""":715}]";715;Instructions_01;"";;"";"";999_CRT7_original_2025-06-05T223136_15.csv
999_CRT7_original_2025-06-05T223136_15.csv;999;CRT7;original;2025-06-05T223136;15;;CRT7;survey-text;6;5469;0.0-7.0-0.0;"";1860;CRT7_01;"{""""Q0"""":""""1. Un bate y una pelota cuestan  $1100 en total. El bate cuesta $1000 más que la pelota ¿Cuánto cuesta la pelota?""""}";;"{""""Q0"""":""""12""""}";"";999_CRT7_original_2025-06-05T223136_15.csv
999_CRT7_original_2025-06-05T223136_15.csv;999;CRT7;original;2025-06-05T223136;15;;CRT7;survey-text;7;6583;0.0-8.0-0.0;"";1111;CRT7_02;"{""""Q0"""":""""2. Si 5 máquinas se demoran 5 minutos en hacer 5 audífonos ¿Cuántos minutos se demorarían 100 máquinas en hacer 100 audífonos?""""}";;"{""""Q0"""":""""26""""}";"";999_CRT7_original_2025-06-05T223136_15.csv
999_CRT7_original_2025-06-05T223136_15.csv;999;CRT7;original;2025-06-05T223136;15;;CRT7;survey-text;8;7758;0.0-9.0-0.0;"";1171;CRT7_03;"{""""Q0"""":""""3. Parte de la superficie de un lago está cubierta de hojas de lirio. Esta parte, se dobla en tamaño cada día. Si las hojas de lirio demoran 48 días en cubrir el lago completo ¿Cuántos días tardarían en cubrir la mitad del lago?""""}";;"{""""Q0"""":""""36""""}";"";999_CRT7_original_2025-06-05T223136_15.csv
999_CRT7_original_2025-06-05T223136_15.csv;999;CRT7;original;2025-06-05T223136;15;;CRT7;survey-text;9;8982;0.0-10.0-0.0;"";1219;CRT7_04;"{""""Q0"""":""""4. Si José puede tomar un litro de agua en 6 días y María puede tomar un litro de agua en 12 días ¿Cuánto se demorarían ambos en tomar un litro de agua juntos?""""}";;"{""""Q0"""":""""82""""}";"";999_CRT7_original_2025-06-05T223136_15.csv
999_CRT7_original_2025-06-05T223136_15.csv;999;CRT7;original;2025-06-05T223136;15;;CRT7;survey-text;10;10027;0.0-11.0-0.0;"";1043;CRT7_05;"{""""Q0"""":""""5. Pedro recibió la quinceava nota más alta y la quinceava nota más baja en su clase ¿Cuántos estudiantes hay en su clase?""""}";;"{""""Q0"""":""""72""""}";"";999_CRT7_original_2025-06-05T223136_15.csv
999_CRT7_original_2025-06-05T223136_15.csv;999;CRT7;original;2025-06-05T223136;15;;CRT7;survey-text;11;11118;0.0-12.0-0.0;"";1085;CRT7_06;"{""""Q0"""":""""6. Un hombre compra un cerdo a $60000, lo vende a $70.000, lo compra de nuevo por $80000, y lo vuelve a vender finalmente por $90000 ¿Cuánta plata ha ganado?""""}";;"{""""Q0"""":""""42""""}";"";999_CRT7_original_2025-06-05T223136_15.csv
999_CRT7_original_2025-06-05T223136_15.csv;999;CRT7;original;2025-06-05T223136;15;;CRT7;survey-multi-choice;12;12384;0.0-13.0-0.0;"";1263.2000000029802;CRT7_07;"{""""Q0"""":""""<div class='justified'>7. Simón decide invertir $8000000 en el mercado de acciones un día a inicios de 2008. Seis meses después de haber invertido, el 17 de julio, las acciones que había comprado bajaron 50%. Afortunadamente para Simón, desde el 17 de julio hasta el 17 de octubre, las acciones que compró subieron 75%. En este punto, Simón ha:</div>""""}";;"{""""Q0"""":""""No ha ganado ni perdido dinero""""}";[0];999_CRT7_original_2025-06-05T223136_15.csv
999_CRT7_original_2025-06-05T223137_18.csv;999;CRT7;original;2025-06-05T223137;18;;CRT7;instructions;5;3780;0.0-6.0-0.0;"[{""""page_index"""":0,""""viewing_time"""":809}]";809;Instructions_01;"";;"";"";999_CRT7_original_2025-06-05T223137_18.csv
999_CRT7_original_2025-06-05T223137_18.csv;999;CRT7;original;2025-06-05T223137;18;;CRT7;survey-text;6;5627;0.0-7.0-0.0;"";1838;CRT7_01;"{""""Q0"""":""""1. Un bate y una pelota cuestan  $1100 en total. El bate cuesta $1000 más que la pelota ¿Cuánto cuesta la pelota?""""}";;"{""""Q0"""":""""16""""}";"";999_CRT7_original_2025-06-05T223137_18.csv
999_CRT7_original_2025-06-05T223137_18.csv;999;CRT7;original;2025-06-05T223137;18;;CRT7;survey-text;7;6768;0.0-8.0-0.0;"";1139;CRT7_02;"{""""Q0"""":""""2. Si 5 máquinas se demoran 5 minutos en hacer 5 audífonos ¿Cuántos minutos se demorarían 100 máquinas en hacer 100 audífonos?""""}";;"{""""Q0"""":""""69""""}";"";999_CRT7_original_2025-06-05T223137_18.csv
999_CRT7_original_2025-06-05T223137_18.csv;999;CRT7;original;2025-06-05T223137;18;;CRT7;survey-text;8;7926;0.0-9.0-0.0;"";1153;CRT7_03;"{""""Q0"""":""""3. Parte de la superficie de un lago está cubierta de hojas de lirio. Esta parte, se dobla en tamaño cada día. Si las hojas de lirio demoran 48 días en cubrir el lago completo ¿Cuántos días tardarían en cubrir la mitad del lago?""""}";;"{""""Q0"""":""""76""""}";"";999_CRT7_original_2025-06-05T223137_18.csv
999_CRT7_original_2025-06-05T223137_18.csv;999;CRT7;original;2025-06-05T223137;18;;CRT7;survey-text;9;9147;0.0-10.0-0.0;"";1217;CRT7_04;"{""""Q0"""":""""4. Si José puede tomar un litro de agua en 6 días y María puede tomar un litro de agua en 12 días ¿Cuánto se demorarían ambos en tomar un litro de agua juntos?""""}";;"{""""Q0"""":""""40""""}";"";999_CRT7_original_2025-06-05T223137_18.csv
999_CRT7_original_2025-06-05T223137_18.csv;999;CRT7;original;2025-06-05T223137;18;;CRT7;survey-text;10;10221;0.0-11.0-0.0;"";1065;CRT7_05;"{""""Q0"""":""""5. Pedro recibió la quinceava nota más alta y la quinceava nota más baja en su clase ¿Cuántos estudiantes hay en su clase?""""}";;"{""""Q0"""":""""38""""}";"";999_CRT7_original_2025-06-05T223137_18.csv
999_CRT7_original_2025-06-05T223137_18.csv;999;CRT7;original;2025-06-05T223137;18;;CRT7;survey-text;11;11271;0.0-12.0-0.0;"";1045;CRT7_06;"{""""Q0"""":""""6. Un hombre compra un cerdo a $60000, lo vende a $70.000, lo compra de nuevo por $80000, y lo vuelve a vender finalmente por $90000 ¿Cuánta plata ha ganado?""""}";;"{""""Q0"""":""""20""""}";"";999_CRT7_original_2025-06-05T223137_18.csv
999_CRT7_original_2025-06-05T223137_18.csv;999;CRT7;original;2025-06-05T223137;18;;CRT7;survey-multi-choice;12;12579;0.0-13.0-0.0;"";1306.7000000029802;CRT7_07;"{""""Q0"""":""""<div class='justified'>7. Simón decide invertir $8000000 en el mercado de acciones un día a inicios de 2008. Seis meses después de haber invertido, el 17 de julio, las acciones que había comprado bajaron 50%. Afortunadamente para Simón, desde el 17 de julio hasta el 17 de octubre, las acciones que compró subieron 75%. En este punto, Simón ha:</div>""""}";;"{""""Q0"""":""""Ha perdido dinero""""}";[0];999_CRT7_original_2025-06-05T223137_18.csv
999_CRT7_original_2025-06-05T223137_2.csv;999;CRT7;original;2025-06-05T223137;2;;CRT7;instructions;5;3785;0.0-6.0-0.0;"[{""""page_index"""":0,""""viewing_time"""":928}]";928;Instructions_01;"";;"";"";999_CRT7_original_2025-06-05T223137_2.csv
999_CRT7_original_2025-06-05T223137_2.csv;999;CRT7;original;2025-06-05T223137;2;;CRT7;survey-text;6;5640;0.0-7.0-0.0;"";1845;CRT7_01;"{""""Q0"""":""""1. Un bate y una pelota cuestan  $1100 en total. El bate cuesta $1000 más que la pelota ¿Cuánto cuesta la pelota?""""}";;"{""""Q0"""":""""49""""}";"";999_CRT7_original_2025-06-05T223137_2.csv
999_CRT7_original_2025-06-05T223137_2.csv;999;CRT7;original;2025-06-05T223137;2;;CRT7;survey-text;7;6862;0.0-8.0-0.0;"";1219;CRT7_02;"{""""Q0"""":""""2. Si 5 máquinas se demoran 5 minutos en hacer 5 audífonos ¿Cuántos minutos se demorarían 100 máquinas en hacer 100 audífonos?""""}";;"{""""Q0"""":""""37""""}";"";999_CRT7_original_2025-06-05T223137_2.csv
999_CRT7_original_2025-06-05T223137_2.csv;999;CRT7;original;2025-06-05T223137;2;;CRT7;survey-text;8;8049;0.0-9.0-0.0;"";1184;CRT7_03;"{""""Q0"""":""""3. Parte de la superficie de un lago está cubierta de hojas de lirio. Esta parte, se dobla en tamaño cada día. Si las hojas de lirio demoran 48 días en cubrir el lago completo ¿Cuántos días tardarían en cubrir la mitad del lago?""""}";;"{""""Q0"""":""""41""""}";"";999_CRT7_original_2025-06-05T223137_2.csv
999_CRT7_original_2025-06-05T223137_2.csv;999;CRT7;original;2025-06-05T223137;2;;CRT7;survey-text;9;9311;0.0-10.0-0.0;"";1256;CRT7_04;"{""""Q0"""":""""4. Si José puede tomar un litro de agua en 6 días y María puede tomar un litro de agua en 12 días ¿Cuánto se demorarían ambos en tomar un litro de agua juntos?""""}";;"{""""Q0"""":""""27""""}";"";999_CRT7_original_2025-06-05T223137_2.csv
999_CRT7_original_2025-06-05T223137_2.csv;999;CRT7;original;2025-06-05T223137;2;;CRT7;survey-text;10;10510;0.0-11.0-0.0;"";1190;CRT7_05;"{""""Q0"""":""""5. Pedro recibió la quinceava nota más alta y la quinceava nota más baja en su clase ¿Cuántos estudiantes hay en su clase?""""}";;"{""""Q0"""":""""50""""}";"";999_CRT7_original_2025-06-05T223137_2.csv
999_CRT7_original_2025-06-05T223137_2.csv;999;CRT7;original;2025-06-05T223137;2;;CRT7;survey-text;11;11522;0.0-12.0-0.0;"";1009;CRT7_06;"{""""Q0"""":""""6. Un hombre compra un cerdo a $60000, lo vende a $70.000, lo compra de nuevo por $80000, y lo vuelve a vender finalmente por $90000 ¿Cuánta plata ha ganado?""""}";;"{""""Q0"""":""""54""""}";"";999_CRT7_original_2025-06-05T223137_2.csv
999_CRT7_original_2025-06-05T223137_2.csv;999;CRT7;original;2025-06-05T223137;2;;CRT7;survey-multi-choice;12;12924;0.0-13.0-0.0;"";1398.7999999970198;CRT7_07;"{""""Q0"""":""""<div class='justified'>7. Simón decide invertir $8000000 en el mercado de acciones un día a inicios de 2008. Seis meses después de haber invertido, el 17 de julio, las acciones que había comprado bajaron 50%. Afortunadamente para Simón, desde el 17 de julio hasta el 17 de octubre, las acciones que compró subieron 75%. En este punto, Simón ha:</div>""""}";;"{""""Q0"""":""""No ha ganado ni perdido dinero""""}";[0];999_CRT7_original_2025-06-05T223137_2.csv
999_CRT7_original_2025-06-05T223138_17.csv;999;CRT7;original;2025-06-05T223138;17;;CRT7;instructions;5;3906;0.0-6.0-0.0;"[{""""page_index"""":0,""""viewing_time"""":785}]";786;Instructions_01;"";;"";"";999_CRT7_original_2025-06-05T223138_17.csv
999_CRT7_original_2025-06-05T223138_17.csv;999;CRT7;original;2025-06-05T223138;17;;CRT7;survey-text;6;5816;0.0-7.0-0.0;"";1902;CRT7_01;"{""""Q0"""":""""1. Un bate y una pelota cuestan  $1100 en total. El bate cuesta $1000 más que la pelota ¿Cuánto cuesta la pelota?""""}";;"{""""Q0"""":""""26""""}";"";999_CRT7_original_2025-06-05T223138_17.csv
999_CRT7_original_2025-06-05T223138_17.csv;999;CRT7;original;2025-06-05T223138;17;;CRT7;survey-text;7;6988;0.0-8.0-0.0;"";1161;CRT7_02;"{""""Q0"""":""""2. Si 5 máquinas se demoran 5 minutos en hacer 5 audífonos ¿Cuántos minutos se demorarían 100 máquinas en hacer 100 audífonos?""""}";;"{""""Q0"""":""""36""""}";"";999_CRT7_original_2025-06-05T223138_17.csv
999_CRT7_original_2025-06-05T223138_17.csv;999;CRT7;original;2025-06-05T223138;17;;CRT7;survey-text;8;8162;0.0-9.0-0.0;"";1165;CRT7_03;"{""""Q0"""":""""3. Parte de la superficie de un lago está cubierta de hojas de lirio. Esta parte, se dobla en tamaño cada día. Si las hojas de lirio demoran 48 días en cubrir el lago completo ¿Cuántos días tardarían en cubrir la mitad del lago?""""}";;"{""""Q0"""":""""82""""}";"";999_CRT7_original_2025-06-05T223138_17.csv
999_CRT7_original_2025-06-05T223138_17.csv;999;CRT7;original;2025-06-05T223138;17;;CRT7;survey-text;9;9351;0.0-10.0-0.0;"";1186;CRT7_04;"{""""Q0"""":""""4. Si José puede tomar un litro de agua en 6 días y María puede tomar un litro de agua en 12 días ¿Cuánto se demorarían ambos en tomar un litro de agua juntos?""""}";;"{""""Q0"""":""""72""""}";"";999_CRT7_original_2025-06-05T223138_17.csv
999_CRT7_original_2025-06-05T223138_17.csv;999;CRT7;original;2025-06-05T223138;17;;CRT7;survey-text;10;10390;0.0-11.0-0.0;"";1033;CRT7_05;"{""""Q0"""":""""5. Pedro recibió la quinceava nota más alta y la quinceava nota más baja en su clase ¿Cuántos estudiantes hay en su clase?""""}";;"{""""Q0"""":""""42""""}";"";999_CRT7_original_2025-06-05T223138_17.csv
999_CRT7_original_2025-06-05T223138_17.csv;999;CRT7;original;2025-06-05T223138;17;;CRT7;survey-text;11;11416;0.0-12.0-0.0;"";1022;CRT7_06;"{""""Q0"""":""""6. Un hombre compra un cerdo a $60000, lo vende a $70.000, lo compra de nuevo por $80000, y lo vuelve a vender finalmente por $90000 ¿Cuánta plata ha ganado?""""}";;"{""""Q0"""":""""45""""}";"";999_CRT7_original_2025-06-05T223138_17.csv
999_CRT7_original_2025-06-05T223138_17.csv;999;CRT7;original;2025-06-05T223138;17;;CRT7;survey-multi-choice;12;12746;0.0-13.0-0.0;"";1328.5;CRT7_07;"{""""Q0"""":""""<div class='justified'>7. Simón decide invertir $8000000 en el mercado de acciones un día a inicios de 2008. Seis meses después de haber invertido, el 17 de julio, las acciones que había comprado bajaron 50%. Afortunadamente para Simón, desde el 17 de julio hasta el 17 de octubre, las acciones que compró subieron 75%. En este punto, Simón ha:</div>""""}";;"{""""Q0"""":""""No ha ganado ni perdido dinero""""}";[0];999_CRT7_original_2025-06-05T223138_17.csv
999_CRT7_original_2025-06-05T223139_1.csv;999;CRT7;original;2025-06-05T223139;1;;CRT7;instructions;5;4264;0.0-6.0-0.0;"[{""""page_index"""":0,""""viewing_time"""":775}]";775;Instructions_01;"";;"";"";999_CRT7_original_2025-06-05T223139_1.csv
999_CRT7_original_2025-06-05T223139_1.csv;999;CRT7;original;2025-06-05T223139;1;;CRT7;survey-text;6;6249;0.0-7.0-0.0;"";1975;CRT7_01;"{""""Q0"""":""""1. Un bate y una pelota cuestan  $1100 en total. El bate cuesta $1000 más que la pelota ¿Cuánto cuesta la pelota?""""}";;"{""""Q0"""":""""39""""}";"";999_CRT7_original_2025-06-05T223139_1.csv
999_CRT7_original_2025-06-05T223139_1.csv;999;CRT7;original;2025-06-05T223139;1;;CRT7;survey-text;7;7340;0.0-8.0-0.0;"";1086;CRT7_02;"{""""Q0"""":""""2. Si 5 máquinas se demoran 5 minutos en hacer 5 audífonos ¿Cuántos minutos se demorarían 100 máquinas en hacer 100 audífonos?""""}";;"{""""Q0"""":""""37""""}";"";999_CRT7_original_2025-06-05T223139_1.csv
999_CRT7_original_2025-06-05T223139_1.csv;999;CRT7;original;2025-06-05T223139;1;;CRT7;survey-text;8;8422;0.0-9.0-0.0;"";1080;CRT7_03;"{""""Q0"""":""""3. Parte de la superficie de un lago está cubierta de hojas de lirio. Esta parte, se dobla en tamaño cada día. Si las hojas de lirio demoran 48 días en cubrir el lago completo ¿Cuántos días tardarían en cubrir la mitad del lago?""""}";;"{""""Q0"""":""""58""""}";"";999_CRT7_original_2025-06-05T223139_1.csv
999_CRT7_original_2025-06-05T223139_1.csv;999;CRT7;original;2025-06-05T223139;1;;CRT7;survey-text;9;9609;0.0-10.0-0.0;"";1183;CRT7_04;"{""""Q0"""":""""4. Si José puede tomar un litro de agua en 6 días y María puede tomar un litro de agua en 12 días ¿Cuánto se demorarían ambos en tomar un litro de agua juntos?""""}";;"{""""Q0"""":""""27""""}";"";999_CRT7_original_2025-06-05T223139_1.csv
999_CRT7_original_2025-06-05T223139_1.csv;999;CRT7;original;2025-06-05T223139;1;;CRT7;survey-text;10;10708;0.0-11.0-0.0;"";1091;CRT7_05;"{""""Q0"""":""""5. Pedro recibió la quinceava nota más alta y la quinceava nota más baja en su clase ¿Cuántos estudiantes hay en su clase?""""}";;"{""""Q0"""":""""38""""}";"";999_CRT7_original_2025-06-05T223139_1.csv
999_CRT7_original_2025-06-05T223139_1.csv;999;CRT7;original;2025-06-05T223139;1;;CRT7;survey-text;11;11792;0.0-12.0-0.0;"";1080;CRT7_06;"{""""Q0"""":""""6. Un hombre compra un cerdo a $60000, lo vende a $70.000, lo compra de nuevo por $80000, y lo vuelve a vender finalmente por $90000 ¿Cuánta plata ha ganado?""""}";;"{""""Q0"""":""""77""""}";"";999_CRT7_original_2025-06-05T223139_1.csv
999_CRT7_original_2025-06-05T223139_1.csv;999;CRT7;original;2025-06-05T223139;1;;CRT7;survey-multi-choice;12;13117;0.0-13.0-0.0;"";1321.0999999940395;CRT7_07;"{""""Q0"""":""""<div class='justified'>7. Simón decide invertir $8000000 en el mercado de acciones un día a inicios de 2008. Seis meses después de haber invertido, el 17 de julio, las acciones que había comprado bajaron 50%. Afortunadamente para Simón, desde el 17 de julio hasta el 17 de octubre, las acciones que compró subieron 75%. En este punto, Simón ha:</div>""""}";;"{""""Q0"""":""""Ha ganado dinero""""}";[0];999_CRT7_original_2025-06-05T223139_1.csv
999_CRT7_original_2025-06-05T223139_19.csv;999;CRT7;original;2025-06-05T223139;19;;CRT7;instructions;5;4289;0.0-6.0-0.0;"[{""""page_index"""":0,""""viewing_time"""":744}]";744;Instructions_01;"";;"";"";999_CRT7_original_2025-06-05T223139_19.csv
999_CRT7_original_2025-06-05T223139_19.csv;999;CRT7;original;2025-06-05T223139;19;;CRT7;survey-text;6;6158;0.0-7.0-0.0;"";1863;CRT7_01;"{""""Q0"""":""""1. Un bate y una pelota cuestan  $1100 en total. El bate cuesta $1000 más que la pelota ¿Cuánto cuesta la pelota?""""}";;"{""""Q0"""":""""36""""}";"";999_CRT7_original_2025-06-05T223139_19.csv
999_CRT7_original_2025-06-05T223139_19.csv;999;CRT7;original;2025-06-05T223139;19;;CRT7;survey-text;7;7362;0.0-8.0-0.0;"";1200;CRT7_02;"{""""Q0"""":""""2. Si 5 máquinas se demoran 5 minutos en hacer 5 audífonos ¿Cuántos minutos se demorarían 100 máquinas en hacer 100 audífonos?""""}";;"{""""Q0"""":""""82""""}";"";999_CRT7_original_2025-06-05T223139_19.csv
999_CRT7_original_2025-06-05T223139_19.csv;999;CRT7;original;2025-06-05T223139;19;;CRT7;survey-text;8;8536;0.0-9.0-0.0;"";1167;CRT7_03;"{""""Q0"""":""""3. Parte de la superficie de un lago está cubierta de hojas de lirio. Esta parte, se dobla en tamaño cada día. Si las hojas de lirio demoran 48 días en cubrir el lago completo ¿Cuántos días tardarían en cubrir la mitad del lago?""""}";;"{""""Q0"""":""""72""""}";"";999_CRT7_original_2025-06-05T223139_19.csv
999_CRT7_original_2025-06-05T223139_19.csv;999;CRT7;original;2025-06-05T223139;19;;CRT7;survey-text;9;9642;0.0-10.0-0.0;"";1100;CRT7_04;"{""""Q0"""":""""4. Si José puede tomar un litro de agua en 6 días y María puede tomar un litro de agua en 12 días ¿Cuánto se demorarían ambos en tomar un litro de agua juntos?""""}";;"{""""Q0"""":""""42""""}";"";999_CRT7_original_2025-06-05T223139_19.csv
999_CRT7_original_2025-06-05T223139_19.csv;999;CRT7;original;2025-06-05T223139;19;;CRT7;survey-text;10;10768;0.0-11.0-0.0;"";1123;CRT7_05;"{""""Q0"""":""""5. Pedro recibió la quinceava nota más alta y la quinceava nota más baja en su clase ¿Cuántos estudiantes hay en su clase?""""}";;"{""""Q0"""":""""45""""}";"";999_CRT7_original_2025-06-05T223139_19.csv
999_CRT7_original_2025-06-05T223139_19.csv;999;CRT7;original;2025-06-05T223139;19;;CRT7;survey-text;11;11828;0.0-12.0-0.0;"";1056;CRT7_06;"{""""Q0"""":""""6. Un hombre compra un cerdo a $60000, lo vende a $70.000, lo compra de nuevo por $80000, y lo vuelve a vender finalmente por $90000 ¿Cuánta plata ha ganado?""""}";;"{""""Q0"""":""""49""""}";"";999_CRT7_original_2025-06-05T223139_19.csv
999_CRT7_original_2025-06-05T223139_19.csv;999;CRT7;original;2025-06-05T223139;19;;CRT7;survey-multi-choice;12;13075;0.0-13.0-0.0;"";1244.2999999970198;CRT7_07;"{""""Q0"""":""""<div class='justified'>7. Simón decide invertir $8000000 en el mercado de acciones un día a inicios de 2008. Seis meses después de haber invertido, el 17 de julio, las acciones que había comprado bajaron 50%. Afortunadamente para Simón, desde el 17 de julio hasta el 17 de octubre, las acciones que compró subieron 75%. En este punto, Simón ha:</div>""""}";;"{""""Q0"""":""""Ha perdido dinero""""}";[0];999_CRT7_original_2025-06-05T223139_19.csv
999_CRT7_original_2025-06-05T223140_6.csv;999;CRT7;original;2025-06-05T223140;6;;CRT7;instructions;5;4489;0.0-6.0-0.0;"[{""""page_index"""":0,""""viewing_time"""":970}]";970;Instructions_01;"";;"";"";999_CRT7_original_2025-06-05T223140_6.csv
999_CRT7_original_2025-06-05T223140_6.csv;999;CRT7;original;2025-06-05T223140;6;;CRT7;survey-text;6;6378;0.0-7.0-0.0;"";1882;CRT7_01;"{""""Q0"""":""""1. Un bate y una pelota cuestan  $1100 en total. El bate cuesta $1000 más que la pelota ¿Cuánto cuesta la pelota?""""}";;"{""""Q0"""":""""41""""}";"";999_CRT7_original_2025-06-05T223140_6.csv
999_CRT7_original_2025-06-05T223140_6.csv;999;CRT7;original;2025-06-05T223140;6;;CRT7;survey-text;7;7408;0.0-8.0-0.0;"";1025;CRT7_02;"{""""Q0"""":""""2. Si 5 máquinas se demoran 5 minutos en hacer 5 audífonos ¿Cuántos minutos se demorarían 100 máquinas en hacer 100 audífonos?""""}";;"{""""Q0"""":""""27""""}";"";999_CRT7_original_2025-06-05T223140_6.csv
999_CRT7_original_2025-06-05T223140_6.csv;999;CRT7;original;2025-06-05T223140;6;;CRT7;survey-text;8;8506;0.0-9.0-0.0;"";1094;CRT7_03;"{""""Q0"""":""""3. Parte de la superficie de un lago está cubierta de hojas de lirio. Esta parte, se dobla en tamaño cada día. Si las hojas de lirio demoran 48 días en cubrir el lago completo ¿Cuántos días tardarían en cubrir la mitad del lago?""""}";;"{""""Q0"""":""""50""""}";"";999_CRT7_original_2025-06-05T223140_6.csv
999_CRT7_original_2025-06-05T223140_6.csv;999;CRT7;original;2025-06-05T223140;6;;CRT7;survey-text;9;9618;0.0-10.0-0.0;"";1109;CRT7_04;"{""""Q0"""":""""4. Si José puede tomar un litro de agua en 6 días y María puede tomar un litro de agua en 12 días ¿Cuánto se demorarían ambos en tomar un litro de agua juntos?""""}";;"{""""Q0"""":""""54""""}";"";999_CRT7_original_2025-06-05T223140_6.csv
999_CRT7_original_2025-06-05T223140_6.csv;999;CRT7;original;2025-06-05T223140;6;;CRT7;survey-text;10;10619;0.0-11.0-0.0;"";997;CRT7_05;"{""""Q0"""":""""5. Pedro recibió la quinceava nota más alta y la quinceava nota más baja en su clase ¿Cuántos estudiantes hay en su clase?""""}";;"{""""Q0"""":""""100""""}";"";999_CRT7_original_2025-06-05T223140_6.csv
999_CRT7_original_2025-06-05T223140_6.csv;999;CRT7;original;2025-06-05T223140;6;;CRT7;survey-text;11;11627;0.0-12.0-0.0;"";1004;CRT7_06;"{""""Q0"""":""""6. Un hombre compra un cerdo a $60000, lo vende a $70.000, lo compra de nuevo por $80000, y lo vuelve a vender finalmente por $90000 ¿Cuánta plata ha ganado?""""}";;"{""""Q0"""":""""58""""}";"";999_CRT7_original_2025-06-05T223140_6.csv
999_CRT7_original_2025-06-05T223140_6.csv;999;CRT7;original;2025-06-05T223140;6;;CRT7;survey-multi-choice;12;12913;0.0-13.0-0.0;"";1284.2000000029802;CRT7_07;"{""""Q0"""":""""<div class='justified'>7. Simón decide invertir $8000000 en el mercado de acciones un día a inicios de 2008. Seis meses después de haber invertido, el 17 de julio, las acciones que había comprado bajaron 50%. Afortunadamente para Simón, desde el 17 de julio hasta el 17 de octubre, las acciones que compró subieron 75%. En este punto, Simón ha:</div>""""}";;"{""""Q0"""":""""No ha ganado ni perdido dinero""""}";[0];999_CRT7_original_2025-06-05T223140_6.csv
999_CRT7_original_2025-06-05T223141_3.csv;999;CRT7;original;2025-06-05T223141;3;;CRT7;instructions;5;4321;0.0-6.0-0.0;"[{""""page_index"""":0,""""viewing_time"""":931}]";932;Instructions_01;"";;"";"";999_CRT7_original_2025-06-05T223141_3.csv
999_CRT7_original_2025-06-05T223141_3.csv;999;CRT7;original;2025-06-05T223141;3;;CRT7;survey-text;6;6284;0.0-7.0-0.0;"";1956;CRT7_01;"{""""Q0"""":""""1. Un bate y una pelota cuestan  $1100 en total. El bate cuesta $1000 más que la pelota ¿Cuánto cuesta la pelota?""""}";;"{""""Q0"""":""""37""""}";"";999_CRT7_original_2025-06-05T223141_3.csv
999_CRT7_original_2025-06-05T223141_3.csv;999;CRT7;original;2025-06-05T223141;3;;CRT7;survey-text;7;7394;0.0-8.0-0.0;"";1107;CRT7_02;"{""""Q0"""":""""2. Si 5 máquinas se demoran 5 minutos en hacer 5 audífonos ¿Cuántos minutos se demorarían 100 máquinas en hacer 100 audífonos?""""}";;"{""""Q0"""":""""58""""}";"";999_CRT7_original_2025-06-05T223141_3.csv
999_CRT7_original_2025-06-05T223141_3.csv;999;CRT7;original;2025-06-05T223141;3;;CRT7;survey-text;8;8474;0.0-9.0-0.0;"";1076;CRT7_03;"{""""Q0"""":""""3. Parte de la superficie de un lago está cubierta de hojas de lirio. Esta parte, se dobla en tamaño cada día. Si las hojas de lirio demoran 48 días en cubrir el lago completo ¿Cuántos días tardarían en cubrir la mitad del lago?""""}";;"{""""Q0"""":""""27""""}";"";999_CRT7_original_2025-06-05T223141_3.csv
999_CRT7_original_2025-06-05T223141_3.csv;999;CRT7;original;2025-06-05T223141;3;;CRT7;survey-text;9;9573;0.0-10.0-0.0;"";1093;CRT7_04;"{""""Q0"""":""""4. Si José puede tomar un litro de agua en 6 días y María puede tomar un litro de agua en 12 días ¿Cuánto se demorarían ambos en tomar un litro de agua juntos?""""}";;"{""""Q0"""":""""38""""}";"";999_CRT7_original_2025-06-05T223141_3.csv
999_CRT7_original_2025-06-05T223141_3.csv;999;CRT7;original;2025-06-05T223141;3;;CRT7;survey-text;10;10611;0.0-11.0-0.0;"";1033;CRT7_05;"{""""Q0"""":""""5. Pedro recibió la quinceava nota más alta y la quinceava nota más baja en su clase ¿Cuántos estudiantes hay en su clase?""""}";;"{""""Q0"""":""""77""""}";"";999_CRT7_original_2025-06-05T223141_3.csv
